[0, 200, 200, 0.09707055516919538, 0.09127538960901961, 0.04099326404646039, 0.08448261418327689, 0.4697707]
[0, 200, 200, 0.10415928102624271, 0.06272667041324428, 0.1568443364036083, 0.09603687644764783, 0.50126123]
[0, 200, 200, 0.28337305730655205, 0.06690231354369475, 0.11188523928135635, 0.10351044461980463, 0.5316073]
[0, 200, 200, 0.4195330277864017, 0.09899530470789691, 0.04076602865502238, 0.07502725906357172, 0.36142874]
[0, 200, 200, 0.4576632649895822, 0.06991524982280337, 0.12958671465992924, 0.15219476255849004, 0.55683225]
[0, 200, 200, 0.5812315231772432, 0.09268899175796252, 0.051469774851799044, 0.071814334615767, 0.3331509]
[0, 200, 200, 0.6227249919831482, 0.06046467206816068, 0.10666800172597168, 0.190371555454731, 0.5304932]
[0, 200, 200, 0.7564126294314889, 0.09298401853808214, 0.05639312298953536, 0.0762084584274888, 0.36998448]
[0, 200, 200, 0.7893785118928972, 0.07295977954871297, 0.087755019801259, 0.19319026098936798, 0.6061715]
[0, 200, 200, 0.9251862232184275, 0.10432006219154098, 0.042586028303355006, 0.08202883271053434, 0.37400618]
[0, 200, 200, 0.08646867805364661, 0.2543954663603367, 0.03609833526775241, 0.053640365793406974, 0.3748963]
[0, 200, 200, 0.10844281573106807, 0.23170257608971634, 0.19470143471062185, 0.10747882033377885, 0.46639782]
[0, 200, 200, 0.08381563296049671, 0.23903697355992193, 0.33414361468374726, 0.9430578082430362, 0.57724375]
[0, 200, 200, 0.2530084129960395, 0.23964095909873362, 0.03172928695663811, 0.043969403248205766, 0.3285412]
[0, 200, 200, 0.2857794323236915, 0.2259187834130735, 0.12897154842734337, 0.11281127749755979, 0.48648575]
[0, 200, 200, 0.26242115224454426, 0.22558742754125094, 0.3588048037886619, 0.2511900453838706, 0.72718036]
[0, 200, 200, 0.42685020642621035, 0.24304396465957706, 0.03154687961921093, 0.04682557497784494, 0.31578708]
[0, 200, 200, 0.5898019072615434, 0.2435496015987412, 0.05190912278056148, 0.0547579875303805, 0.3023681]
[0, 200, 200, 0.5957922588701164, 0.24149191625652677, 0.3483127066114545, 0.3390686252689361, 0.71375096]
[0, 200, 200, 0.7550673762069305, 0.24544052788559725, 0.06181512135416267, 0.0515172344123572, 0.33770692]
[0, 200, 200, 0.9133326589005426, 0.24289838673819789, 0.05617627104759215, 0.0768194240798056, 0.3817561]
[0, 200, 200, 0.939149014968781, 0.2243097045616746, 0.10276053419321773, 0.2727285748627782, 0.5549094]
[0, 200, 200, 0.08032291223871786, 0.41897615748153205, 0.03403130055442452, 0.05299892352461816, 0.42833173]
[0, 200, 200, 0.08906691353868884, 0.4126843353442833, 0.1330561956036091, 0.1301159440813959, 0.5078572]
[0, 200, 200, 0.28113657377045337, 0.3917441647296677, 0.13521937004685403, 0.09389688211128117, 0.54760337]
[0, 200, 200, 0.4241804766679631, 0.41153063764216985, 0.024434629208445524, 0.0619342045041919, 0.38077787]
[0, 200, 200, 0.45283801662503365, 0.40117517689319654, 0.18919445304036142, 0.14476752090767026, 0.63308316]
[0, 200, 200, 0.5752558315453743, 0.40519559750975037, 0.03395689247086642, 0.058422603831589204, 0.3973023]
[0, 200, 200, 0.6260724303351145, 0.39216395840984686, 0.10691719842374325, 0.13533478755176065, 0.71703225]
[0, 200, 200, 0.7832486889399183, 0.402042482897265, 0.0727698070494831, 0.149394794575274, 0.65921384]
[0, 200, 200, 0.9106936483724626, 0.409158519665556, 0.08559143986463547, 0.05774989089891314, 0.46206653]
[0, 200, 200, 0.9240489974423346, 0.4048417583298507, 0.25772726191893225, 0.40865235434532154, 0.6768946]
[0, 200, 200, 0.9045543471105102, 0.41784198008307405, 0.7730622772371767, 0.6514494943660497, 0.48056972]
[0, 200, 200, 0.08542343618443327, 0.5867303327454233, 0.03211570205122233, 0.07596466568335891, 0.40474045]
[0, 200, 200, 0.07946569126095542, 0.5716959306397446, 0.11620453077584504, 0.13044660193249583, 0.5826143]
[0, 200, 200, 0.24155872029220427, 0.5689189230268069, 0.023976061941385254, 0.08102496835961936, 0.36981466]
[0, 200, 200, 0.2619655893579404, 0.5747179605876539, 0.11838797427237036, 0.09820822980254892, 0.53688794]
[0, 200, 200, 0.24569342898458385, 0.5858704006978542, 0.2554084622448683, 0.21517670502439146, 0.6490283]
[0, 200, 200, 0.42120953600977645, 0.5742386080714103, 0.02395737742185594, 0.08346636134684085, 0.34358525]
[0, 200, 200, 0.4439437711427577, 0.5845750844575469, 0.15867266645908357, 0.1166736513282359, 0.6624328]
[0, 200, 200, 0.5722701544465297, 0.5657965522909298, 0.034865737314075274, 0.06304831359073515, 0.4658272]
[0, 200, 200, 0.6141250660749572, 0.5676719924246422, 0.11690272843569516, 0.10297304877653721, 0.71692455]
[0, 200, 200, 0.7480633211534417, 0.5651633997529253, 0.051720906400978595, 0.05803516252666707, 0.40375945]
